experiencia,episodio,passos,recompensa_total,recompensa_descontada,sucesso
Labirinto_Treino,21330,12,89.00,24.519166,1
Labirinto_Treino,21331,12,89.00,24.519166,1
Labirinto_Treino,21332,14,87.00,17.960524,1
Labirinto_Treino,21333,27,74.00,-2.892810,1
Labirinto_Treino,21334,28,73.00,-3.603529,1
Labirinto_Treino,21335,2,99.00,89.000000,1
Labirinto_Treino,21336,13,88.00,21.067249,1
Labirinto_Treino,21337,14,87.00,17.960524,1
Labirinto_Treino,21338,26,75.00,-2.103122,1
Labirinto_Treino,21339,16,85.00,12.648025,1
Labirinto_Treino,21340,30,71.00,-4.818858,1
Labirinto_Treino,21341,1,100.00,100.000000,1
Labirinto_Treino,21342,29,72.00,-4.243176,1
Labirinto_Treino,21343,4,97.00,70.190000,1
Labirinto_Treino,21344,31,66.00,-5.937351,1
Labirinto_Treino,21345,10,91.00,32.616254,1
Labirinto_Treino,21346,16,85.00,12.648025,1
Labirinto_Treino,21347,8,93.00,42.612659,1
Labirinto_Treino,21348,32,69.00,-5.803275,1
Labirinto_Treino,21349,10,91.00,32.616254,1
Labirinto_Treino,21350,29,72.00,-4.243176,1
Labirinto_Treino,21351,1,100.00,100.000000,1
Labirinto_Treino,21352,3,98.00,79.100000,1
Labirinto_Treino,21353,31,70.00,-5.336973,1
Labirinto_Treino,21354,10,91.00,32.616254,1
Labirinto_Treino,21355,15,86.00,15.164472,1
Labirinto_Treino,21356,7,94.00,48.458510,1
Labirinto_Treino,21357,19,82.00,6.510410,1
Labirinto_Treino,21358,23,78.00,0.832480,1
Labirinto_Treino,21359,7,94.00,48.458510,1
Labirinto_Treino,21360,28,73.00,-3.603529,1
Labirinto_Treino,21361,10,91.00,32.616254,1
Labirinto_Treino,21362,21,80.00,3.373432,1
Labirinto_Treino,21363,27,74.00,-2.892810,1
Labirinto_Treino,21364,2,99.00,89.000000,1
Labirinto_Treino,21365,27,74.00,-2.892810,1
Labirinto_Treino,21366,22,79.00,2.036089,1
Labirinto_Treino,21367,7,94.00,48.458510,1
Labirinto_Treino,21368,27,74.00,-2.892810,1
Labirinto_Treino,21369,8,93.00,42.612659,1
Labirinto_Treino,21370,7,94.00,48.458510,1
Labirinto_Treino,21371,2,99.00,89.000000,1
Labirinto_Treino,21372,31,70.00,-5.336973,1
Labirinto_Treino,21373,13,88.00,21.067249,1
Labirinto_Treino,21374,15,86.00,15.164472,1
Labirinto_Treino,21375,9,92.00,37.351393,1
Labirinto_Treino,21376,22,79.00,2.036089,1
Labirinto_Treino,21377,12,89.00,24.519166,1
Labirinto_Treino,21378,32,69.00,-5.803275,1
Labirinto_Treino,21379,8,93.00,42.612659,1
Labirinto_Treino,21380,15,86.00,15.164472,1
Labirinto_Treino,21381,5,96.00,62.171000,1
Labirinto_Treino,21382,23,78.00,0.832480,1
Labirinto_Treino,21383,27,70.00,-3.433151,1
Labirinto_Treino,21384,19,82.00,6.510410,1
Labirinto_Treino,21385,12,89.00,24.519166,1
Labirinto_Treino,21386,28,73.00,-3.603529,1
Labirinto_Treino,21387,14,87.00,17.960524,1
Labirinto_Treino,21388,18,83.00,8.344900,1
Labirinto_Treino,21389,7,94.00,48.458510,1
Labirinto_Treino,21390,28,73.00,-3.603529,1
Labirinto_Treino,21391,21,80.00,3.373432,1
Labirinto_Treino,21392,22,79.00,2.036089,1
Labirinto_Treino,21393,15,86.00,15.164472,1
Labirinto_Treino,21394,28,73.00,-3.603529,1
Labirinto_Treino,21395,27,74.00,-2.892810,1
Labirinto_Treino,21396,4,97.00,70.190000,1
Labirinto_Treino,21397,23,74.00,-0.889389,1
Labirinto_Treino,21398,17,84.00,10.383222,1
Labirinto_Treino,21399,10,91.00,32.616254,1
Labirinto_Treino,21400,28,73.00,-3.603529,1
Labirinto_Treino,21401,3,98.00,79.100000,1
Labirinto_Treino,21402,27,74.00,-2.892810,1
Labirinto_Treino,21403,29,72.00,-4.243176,1
Labirinto_Treino,21404,5,96.00,62.171000,1
Labirinto_Treino,21405,14,87.00,17.960524,1
Labirinto_Treino,21406,7,94.00,48.458510,1
Labirinto_Treino,21407,15,86.00,15.164472,1
Labirinto_Treino,21408,12,89.00,24.519166,1
Labirinto_Treino,21409,25,76.00,-1.225691,1
Labirinto_Treino,21410,23,78.00,0.832480,1
Labirinto_Treino,21411,23,78.00,0.832480,1
Labirinto_Treino,21412,5,96.00,62.171000,1
Labirinto_Treino,21413,16,85.00,12.648025,1
Labirinto_Treino,21414,27,74.00,-2.892810,1
Labirinto_Treino,21415,29,72.00,-4.243176,1
Labirinto_Treino,21416,29,72.00,-4.243176,1
Labirinto_Treino,21417,13,88.00,21.067249,1
Labirinto_Treino,21418,9,92.00,37.351393,1
Labirinto_Treino,21419,3,98.00,79.100000,1
Labirinto_Treino,21420,32,65.00,-7.929039,1
Labirinto_Treino,21421,21,80.00,3.373432,1
Labirinto_Treino,21422,31,66.00,-5.877313,1
Labirinto_Treino,21423,18,83.00,8.344900,1
Labirinto_Treino,21424,6,95.00,54.953900,1
Labirinto_Treino,21425,28,73.00,-3.603529,1
Labirinto_Treino,21426,29,72.00,-4.243176,1
Labirinto_Treino,21427,29,72.00,-4.243176,1
Labirinto_Treino,21428,28,73.00,-3.603529,1
Labirinto_Treino,21429,16,85.00,12.648025,1
Labirinto_Treino,21430,2,99.00,89.000000,1
Labirinto_Treino,21431,29,72.00,-4.243176,1
Labirinto_Treino,21432,1,100.00,100.000000,1
Labirinto_Treino,21433,12,89.00,24.519166,1
Labirinto_Treino,21434,18,83.00,8.344900,1
Labirinto_Treino,21435,29,72.00,-4.243176,1
Labirinto_Treino,21436,8,93.00,42.612659,1
Labirinto_Treino,21437,26,75.00,-2.103122,1
Labirinto_Treino,21438,21,80.00,3.373432,1
Labirinto_Treino,21439,27,74.00,-2.892810,1
Labirinto_Treino,21440,3,98.00,79.100000,1
Labirinto_Treino,21441,4,97.00,70.190000,1
Labirinto_Treino,21442,9,92.00,37.351393,1
Labirinto_Treino,21443,3,98.00,79.100000,1
Labirinto_Treino,21444,30,67.00,-7.734858,1
Labirinto_Treino,21445,30,71.00,-4.818858,1
Labirinto_Treino,21446,26,75.00,-2.103122,1
Labirinto_Treino,21447,22,79.00,2.036089,1
Labirinto_Treino,21448,23,78.00,0.832480,1
Labirinto_Treino,21449,27,74.00,-2.892810,1
Labirinto_Treino,21450,12,89.00,24.519166,1
Labirinto_Treino,21451,30,71.00,-4.818858,1
Labirinto_Treino,21452,8,93.00,42.612659,1
Labirinto_Treino,21453,25,76.00,-1.225691,1
Labirinto_Treino,21454,23,78.00,0.832480,1
Labirinto_Treino,21455,7,94.00,48.458510,1
Labirinto_Treino,21456,23,78.00,0.832480,1
Labirinto_Treino,21457,49,52.00,-9.300105,1
Labirinto_Treino,21458,7,94.00,48.458510,1
Labirinto_Treino,21459,11,90.00,28.354628,1
Labirinto_Treino,21460,24,77.00,-0.250768,1
Labirinto_Treino,21461,11,90.00,28.354628,1
Labirinto_Treino,21462,27,74.00,-2.892810,1
Labirinto_Treino,21463,5,96.00,62.171000,1
Labirinto_Treino,21464,1,100.00,100.000000,1
Labirinto_Treino,21465,32,69.00,-5.803275,1
Labirinto_Treino,21466,5,96.00,62.171000,1
Labirinto_Treino,21467,28,69.00,-7.603529,1
Labirinto_Treino,21468,23,78.00,0.832480,1
Labirinto_Treino,21469,19,82.00,6.510410,1
Labirinto_Treino,21470,31,70.00,-5.336973,1
Labirinto_Treino,21471,11,90.00,28.354628,1
Labirinto_Treino,21472,9,92.00,37.351393,1
Labirinto_Treino,21473,2,99.00,89.000000,1
Labirinto_Treino,21474,11,90.00,28.354628,1
Labirinto_Treino,21475,31,70.00,-5.336973,1
Labirinto_Treino,21476,29,72.00,-4.243176,1
Labirinto_Treino,21477,15,86.00,15.164472,1
Labirinto_Treino,21478,10,91.00,32.616254,1
Labirinto_Treino,21479,26,75.00,-2.103122,1
Labirinto_Treino,21480,2,99.00,89.000000,1
Labirinto_Treino,21481,7,94.00,48.458510,1
Labirinto_Treino,21482,22,79.00,2.036089,1
Labirinto_Treino,21483,31,70.00,-5.336973,1
Labirinto_Treino,21484,27,74.00,-2.892810,1
Labirinto_Treino,21485,31,70.00,-5.336973,1
Labirinto_Treino,21486,22,79.00,2.036089,1
Labirinto_Treino,21487,29,72.00,-4.243176,1
Labirinto_Treino,21488,27,74.00,-2.892810,1
Labirinto_Treino,21489,5,96.00,62.171000,1
Labirinto_Treino,21490,24,77.00,-0.250768,1
Labirinto_Treino,21491,22,79.00,2.036089,1
Labirinto_Treino,21492,29,72.00,-4.243176,1
Labirinto_Treino,21493,26,75.00,-2.103122,1
Labirinto_Treino,21494,10,91.00,32.616254,1
Labirinto_Treino,21495,24,77.00,-0.250768,1
Labirinto_Treino,21496,6,95.00,54.953900,1
Labirinto_Treino,21497,26,75.00,-2.103122,1
Labirinto_Treino,21498,3,98.00,79.100000,1
Labirinto_Treino,21499,4,97.00,70.190000,1
Labirinto_Treino,21500,27,70.00,-4.614679,1
Labirinto_Treino,21501,27,74.00,-2.892810,1
Labirinto_Treino,21502,11,90.00,28.354628,1
Labirinto_Treino,21503,20,81.00,4.859369,1
Labirinto_Treino,21504,9,92.00,37.351393,1
Labirinto_Treino,21505,31,70.00,-5.336973,1
Labirinto_Treino,21506,16,85.00,12.648025,1
Labirinto_Treino,21507,28,73.00,-3.603529,1
Labirinto_Treino,21508,26,75.00,-2.103122,1
Labirinto_Treino,21509,8,93.00,42.612659,1
Labirinto_Treino,21510,6,95.00,54.953900,1
Labirinto_Treino,21511,32,69.00,-5.803275,1
Labirinto_Treino,21512,28,73.00,-3.603529,1
Labirinto_Treino,21513,13,88.00,21.067249,1
Labirinto_Treino,21514,29,72.00,-4.243176,1
Labirinto_Treino,21515,30,71.00,-4.818858,1
Labirinto_Treino,21516,18,83.00,8.344900,1
Labirinto_Treino,21517,25,76.00,-1.225691,1
Labirinto_Treino,21518,8,93.00,42.612659,1
Labirinto_Treino,21519,30,67.00,-5.560067,1
Labirinto_Treino,21520,5,96.00,62.171000,1
Labirinto_Treino,21521,28,73.00,-3.603529,1
Labirinto_Treino,21522,2,99.00,89.000000,1
Labirinto_Treino,21523,13,88.00,21.067249,1
Labirinto_Treino,21524,2,99.00,89.000000,1
Labirinto_Treino,21525,11,90.00,28.354628,1
Labirinto_Treino,21526,25,76.00,-1.225691,1
Labirinto_Treino,21527,2,99.00,89.000000,1
Labirinto_Treino,21528,14,87.00,17.960524,1
Labirinto_Treino,21529,26,75.00,-2.103122,1
Labirinto_Treino,21530,15,86.00,15.164472,1
Labirinto_Treino,21531,21,76.00,-0.626568,1
Labirinto_Treino,21532,11,86.00,26.632760,1
Labirinto_Treino,21533,29,72.00,-4.243176,1
Labirinto_Treino,21534,14,87.00,17.960524,1
Labirinto_Treino,21535,20,81.00,4.859369,1
Labirinto_Treino,21536,27,70.00,-4.442492,1
Labirinto_Treino,21537,24,77.00,-0.250768,1
Labirinto_Treino,21538,7,94.00,48.458510,1
Labirinto_Treino,21539,25,76.00,-1.225691,1
Labirinto_Treino,21540,13,88.00,21.067249,1
Labirinto_Treino,21541,32,69.00,-5.803275,1
Labirinto_Treino,21542,21,80.00,3.373432,1
Labirinto_Treino,21543,10,91.00,32.616254,1
Labirinto_Treino,21544,27,74.00,-2.892810,1
Labirinto_Treino,21545,25,76.00,-1.225691,1
Labirinto_Treino,21546,26,75.00,-2.103122,1
Labirinto_Treino,21547,25,76.00,-1.225691,1
Labirinto_Treino,21548,6,95.00,54.953900,1
Labirinto_Treino,21549,12,89.00,24.519166,1
Labirinto_Treino,21550,18,83.00,8.344900,1
Labirinto_Treino,21551,16,85.00,12.648025,1
Labirinto_Treino,21552,21,80.00,3.373432,1
Labirinto_Treino,21553,7,90.00,44.458510,1
Labirinto_Treino,21554,6,95.00,54.953900,1
Labirinto_Treino,21555,26,71.00,-3.652804,1
Labirinto_Treino,21556,10,91.00,32.616254,1
Labirinto_Treino,21557,3,98.00,79.100000,1
Labirinto_Treino,21558,26,75.00,-2.103122,1
Labirinto_Treino,21559,21,80.00,3.373432,1
Labirinto_Treino,21560,113,-116.00,-11.751093,1
Labirinto_Treino,21561,13,88.00,21.067249,1
Labirinto_Treino,21562,26,75.00,-2.103122,1
Labirinto_Treino,21563,22,79.00,2.036089,1
Labirinto_Treino,21564,5,96.00,62.171000,1
Labirinto_Treino,21565,6,95.00,54.953900,1
Labirinto_Treino,21566,14,87.00,17.960524,1
Labirinto_Treino,21567,6,95.00,54.953900,1
Labirinto_Treino,21568,29,72.00,-4.243176,1
Labirinto_Treino,21569,30,71.00,-4.818858,1
Labirinto_Treino,21570,30,71.00,-4.818858,1
Labirinto_Treino,21571,29,72.00,-4.243176,1
Labirinto_Treino,21572,11,90.00,28.354628,1
Labirinto_Treino,21573,7,94.00,48.458510,1
Labirinto_Treino,21574,23,78.00,0.832480,1
Labirinto_Treino,21575,23,78.00,0.832480,1
Labirinto_Treino,21576,2,99.00,89.000000,1
Labirinto_Treino,21577,16,85.00,12.648025,1
Labirinto_Treino,21578,15,86.00,15.164472,1
Labirinto_Treino,21579,17,84.00,10.383222,1
Labirinto_Treino,21580,25,76.00,-1.225691,1
Labirinto_Treino,21581,19,82.00,6.510410,1
Labirinto_Treino,21582,27,74.00,-2.892810,1
Labirinto_Treino,21583,19,82.00,6.510410,1
Labirinto_Treino,21584,23,78.00,0.832480,1
Labirinto_Treino,21585,26,75.00,-2.103122,1
Labirinto_Treino,21586,14,87.00,17.960524,1
Labirinto_Treino,21587,9,92.00,37.351393,1
Labirinto_Treino,21588,31,70.00,-5.336973,1
Labirinto_Treino,21589,25,76.00,-1.225691,1
Labirinto_Treino,21590,28,73.00,-3.603529,1
Labirinto_Treino,21591,1,100.00,100.000000,1
Labirinto_Treino,21592,29,72.00,-4.243176,1
Labirinto_Treino,21593,11,90.00,28.354628,1
Labirinto_Treino,21594,2,99.00,89.000000,1
Labirinto_Treino,21595,30,71.00,-4.818858,1
Labirinto_Treino,21596,1,100.00,100.000000,1
Labirinto_Treino,21597,13,88.00,21.067249,1
Labirinto_Treino,21598,23,78.00,0.832480,1
Labirinto_Treino,21599,21,80.00,3.373432,1
Labirinto_Treino,21600,9,92.00,37.351393,1
Labirinto_Treino,21601,29,72.00,-4.243176,1
Labirinto_Treino,21602,15,86.00,15.164472,1
Labirinto_Treino,21603,21,80.00,3.373432,1
Labirinto_Treino,21604,24,77.00,-0.250768,1
Labirinto_Treino,21605,11,90.00,28.354628,1
Labirinto_Treino,21606,22,79.00,2.036089,1
Labirinto_Treino,21607,29,72.00,-4.243176,1
Labirinto_Treino,21608,8,93.00,42.612659,1
Labirinto_Treino,21609,10,91.00,32.616254,1
Labirinto_Treino,21610,9,92.00,37.351393,1
Labirinto_Treino,21611,73,-4.00,-11.387743,1
Labirinto_Treino,21612,18,83.00,8.344900,1
Labirinto_Treino,21613,2,99.00,89.000000,1
Labirinto_Treino,21614,29,72.00,-4.243176,1
Labirinto_Treino,21615,25,76.00,-1.225691,1
Labirinto_Treino,21616,29,72.00,-4.243176,1
Labirinto_Treino,21617,33,68.00,-6.222948,1
Labirinto_Treino,21618,25,76.00,-1.225691,1
Labirinto_Treino,21619,7,94.00,48.458510,1
Labirinto_Treino,21620,8,93.00,42.612659,1
Labirinto_Treino,21621,8,93.00,42.612659,1
Labirinto_Treino,21622,5,96.00,62.171000,1
Labirinto_Treino,21623,30,71.00,-4.818858,1
Labirinto_Treino,21624,6,95.00,54.953900,1
Labirinto_Treino,21625,20,77.00,3.137500,1
Labirinto_Treino,21626,11,90.00,28.354628,1
Labirinto_Treino,21627,13,88.00,21.067249,1
Labirinto_Treino,21628,8,93.00,42.612659,1
Labirinto_Treino,21629,3,98.00,79.100000,1
Labirinto_Treino,21630,23,78.00,0.832480,1
Labirinto_Treino,21631,11,90.00,28.354628,1
Labirinto_Treino,21632,31,70.00,-5.336973,1
Labirinto_Treino,21633,29,68.00,-4.680852,1
Labirinto_Treino,21634,25,76.00,-1.225691,1
Labirinto_Treino,21635,21,80.00,3.373432,1
Labirinto_Treino,21636,9,92.00,37.351393,1
Labirinto_Treino,21637,29,72.00,-4.243176,1
Labirinto_Treino,21638,21,80.00,3.373432,1
Labirinto_Treino,21639,20,81.00,4.859369,1
Labirinto_Treino,21640,20,81.00,4.859369,1
Labirinto_Treino,21641,27,74.00,-2.892810,1
Labirinto_Treino,21642,31,66.00,-5.774649,1
Labirinto_Treino,21643,4,97.00,70.190000,1
Labirinto_Treino,21644,25,76.00,-1.225691,1
Labirinto_Treino,21645,9,92.00,37.351393,1
Labirinto_Treino,21646,13,88.00,21.067249,1
Labirinto_Treino,21647,29,72.00,-4.243176,1
Labirinto_Treino,21648,30,71.00,-4.818858,1
Labirinto_Treino,21649,10,91.00,32.616254,1
Labirinto_Treino,21650,9,92.00,37.351393,1
Labirinto_Treino,21651,17,84.00,10.383222,1
Labirinto_Treino,21652,12,89.00,24.519166,1
Labirinto_Treino,21653,10,91.00,32.616254,1
Labirinto_Treino,21654,17,84.00,10.383222,1
Labirinto_Treino,21655,19,82.00,6.510410,1
Labirinto_Treino,21656,25,76.00,-1.225691,1
Labirinto_Treino,21657,28,73.00,-3.603529,1
Labirinto_Treino,21658,2,99.00,89.000000,1
Labirinto_Treino,21659,13,88.00,21.067249,1
Labirinto_Treino,21660,28,73.00,-3.603529,1
Labirinto_Treino,21661,1,100.00,100.000000,1
Labirinto_Treino,21662,5,96.00,62.171000,1
Labirinto_Treino,21663,11,90.00,28.354628,1
Labirinto_Treino,21664,7,94.00,48.458510,1
Labirinto_Treino,21665,8,93.00,42.612659,1
Labirinto_Treino,21666,32,69.00,-5.803275,1
Labirinto_Treino,21667,31,66.00,-6.160537,1
Labirinto_Treino,21668,15,86.00,15.164472,1
Labirinto_Treino,21669,29,72.00,-4.243176,1
Labirinto_Treino,21670,10,91.00,32.616254,1
Labirinto_Treino,21671,31,70.00,-5.336973,1
Labirinto_Treino,21672,3,98.00,79.100000,1
Labirinto_Treino,21673,15,86.00,15.164472,1
Labirinto_Treino,21674,6,95.00,54.953900,1
Labirinto_Treino,21675,9,92.00,37.351393,1
Labirinto_Treino,21676,29,72.00,-4.243176,1
Labirinto_Treino,21677,6,95.00,54.953900,1
Labirinto_Treino,21678,29,72.00,-4.243176,1
Labirinto_Treino,21679,14,87.00,17.960524,1
Labirinto_Treino,21680,24,77.00,-0.250768,1
Labirinto_Treino,21681,25,76.00,-1.225691,1
Labirinto_Treino,21682,7,94.00,48.458510,1
Labirinto_Treino,21683,14,87.00,17.960524,1
Labirinto_Treino,21684,30,71.00,-4.818858,1
Labirinto_Treino,21685,3,98.00,79.100000,1
Labirinto_Treino,21686,9,92.00,37.351393,1
Labirinto_Treino,21687,29,72.00,-4.243176,1
Labirinto_Treino,21688,31,70.00,-5.336973,1
Labirinto_Treino,21689,31,70.00,-5.336973,1
Labirinto_Treino,21690,29,72.00,-4.243176,1
Labirinto_Treino,21691,28,73.00,-3.603529,1
Labirinto_Treino,21692,16,85.00,12.648025,1
Labirinto_Treino,21693,21,80.00,3.373432,1
Labirinto_Treino,21694,30,71.00,-4.818858,1
Labirinto_Treino,21695,32,69.00,-5.803275,1
Labirinto_Treino,21696,29,72.00,-4.243176,1
Labirinto_Treino,21697,7,94.00,48.458510,1
Labirinto_Treino,21698,24,77.00,-0.250768,1
Labirinto_Treino,21699,10,91.00,32.616254,1
Labirinto_Treino,21700,1,100.00,100.000000,1
Labirinto_Treino,21701,7,94.00,48.458510,1
Labirinto_Treino,21702,5,96.00,62.171000,1
Labirinto_Treino,21703,17,84.00,10.383222,1
Labirinto_Treino,21704,28,73.00,-3.603529,1
Labirinto_Treino,21705,19,82.00,6.510410,1
Labirinto_Treino,21706,10,91.00,32.616254,1
Labirinto_Treino,21707,16,85.00,12.648025,1
Labirinto_Treino,21708,9,92.00,37.351393,1
Labirinto_Treino,21709,4,97.00,70.190000,1
Labirinto_Treino,21710,22,79.00,2.036089,1
Labirinto_Treino,21711,29,72.00,-4.243176,1
Labirinto_Treino,21712,25,76.00,-1.225691,1
Labirinto_Treino,21713,2,99.00,89.000000,1
Labirinto_Treino,21714,16,85.00,12.648025,1
Labirinto_Treino,21715,15,86.00,15.164472,1
Labirinto_Treino,21716,27,74.00,-2.892810,1
Labirinto_Treino,21717,22,79.00,2.036089,1
Labirinto_Treino,21718,25,76.00,-1.225691,1
Labirinto_Treino,21719,29,72.00,-4.243176,1
Labirinto_Treino,21720,32,65.00,-6.240951,1
Labirinto_Treino,21721,31,70.00,-5.336973,1
Labirinto_Treino,21722,11,86.00,25.730228,1
Labirinto_Treino,21723,8,93.00,42.612659,1
Labirinto_Treino,21724,31,70.00,-5.336973,1
Labirinto_Treino,21725,19,82.00,6.510410,1
Labirinto_Treino,21726,24,77.00,-0.250768,1
Labirinto_Treino,21727,25,72.00,-1.966899,1
Labirinto_Treino,21728,32,69.00,-5.803275,1
Labirinto_Treino,21729,5,96.00,62.171000,1
Labirinto_Treino,21730,5,96.00,62.171000,1
Labirinto_Treino,21731,17,84.00,10.383222,1
Labirinto_Treino,21732,21,80.00,3.373432,1
Labirinto_Treino,21733,1,100.00,100.000000,1
Labirinto_Treino,21734,11,90.00,28.354628,1
Labirinto_Treino,21735,25,76.00,-1.225691,1
Labirinto_Treino,21736,12,89.00,24.519166,1
Labirinto_Treino,21737,29,72.00,-4.243176,1
Labirinto_Treino,21738,13,88.00,21.067249,1
Labirinto_Treino,21739,22,79.00,2.036089,1
Labirinto_Treino,21740,26,71.00,-5.019122,1
Labirinto_Treino,21741,23,78.00,0.832480,1
Labirinto_Treino,21742,18,83.00,8.344900,1
Labirinto_Treino,21743,27,74.00,-2.892810,1
Labirinto_Treino,21744,2,99.00,89.000000,1
Labirinto_Treino,21745,25,76.00,-1.225691,1
Labirinto_Treino,21746,22,79.00,2.036089,1
Labirinto_Treino,21747,10,91.00,32.616254,1
Labirinto_Treino,21748,5,96.00,62.171000,1
Labirinto_Treino,21749,25,72.00,-2.355409,1
Labirinto_Treino,21750,30,71.00,-4.818858,1
Labirinto_Treino,21751,24,77.00,-0.250768,1
Labirinto_Treino,21752,3,98.00,79.100000,1
Labirinto_Treino,21753,20,81.00,4.859369,1
Labirinto_Treino,21754,5,96.00,62.171000,1
Labirinto_Treino,21755,31,70.00,-5.336973,1
Labirinto_Treino,21756,10,91.00,32.616254,1
Labirinto_Treino,21757,6,95.00,54.953900,1
Labirinto_Treino,21758,22,79.00,2.036089,1
Labirinto_Treino,21759,8,93.00,42.612659,1
Labirinto_Treino,21760,2,99.00,89.000000,1
Labirinto_Treino,21761,25,76.00,-1.225691,1
Labirinto_Treino,21762,11,90.00,28.354628,1
Labirinto_Treino,21763,24,77.00,-0.250768,1
Labirinto_Treino,21764,17,84.00,10.383222,1
Labirinto_Treino,21765,13,88.00,21.067249,1
Labirinto_Treino,21766,3,98.00,79.100000,1
Labirinto_Treino,21767,24,73.00,-1.645482,1
Labirinto_Treino,21768,22,79.00,2.036089,1
Labirinto_Treino,21769,29,72.00,-4.243176,1
Labirinto_Treino,21770,17,84.00,10.383222,1
Labirinto_Treino,21771,4,97.00,70.190000,1
Labirinto_Treino,21772,30,71.00,-4.818858,1
Labirinto_Treino,21773,3,98.00,79.100000,1
Labirinto_Treino,21774,29,68.00,-4.562242,1
Labirinto_Treino,21775,25,72.00,-4.465691,1
Labirinto_Treino,21776,1,100.00,100.000000,1
Labirinto_Treino,21777,11,90.00,28.354628,1
Labirinto_Treino,21778,5,96.00,62.171000,1
Labirinto_Treino,21779,19,82.00,6.510410,1
Labirinto_Treino,21780,10,91.00,32.616254,1
Labirinto_Treino,21781,27,74.00,-2.892810,1
Labirinto_Treino,21782,30,71.00,-4.818858,1
Labirinto_Treino,21783,18,83.00,8.344900,1
Labirinto_Treino,21784,21,80.00,3.373432,1
Labirinto_Treino,21785,14,87.00,17.960524,1
Labirinto_Treino,21786,3,98.00,79.100000,1
Labirinto_Treino,21787,26,71.00,-3.358365,1
Labirinto_Treino,21788,26,75.00,-2.103122,1
Labirinto_Treino,21789,12,85.00,21.279166,1
Labirinto_Treino,21790,11,90.00,28.354628,1
Labirinto_Treino,21791,21,80.00,3.373432,1
Labirinto_Treino,21792,24,77.00,-0.250768,1
Labirinto_Treino,21793,11,90.00,28.354628,1
Labirinto_Treino,21794,7,94.00,48.458510,1
Labirinto_Treino,21795,32,65.00,-6.820022,1
Labirinto_Treino,21796,30,71.00,-4.818858,1
Labirinto_Treino,21797,1,100.00,100.000000,1
Labirinto_Treino,21798,16,85.00,12.648025,1
Labirinto_Treino,21799,14,87.00,17.960524,1
Labirinto_Treino,21800,8,93.00,42.612659,1
Labirinto_Treino,21801,28,73.00,-3.603529,1
Labirinto_Treino,21802,25,76.00,-1.225691,1
Labirinto_Treino,21803,23,78.00,0.832480,1
Labirinto_Treino,21804,18,83.00,8.344900,1
Labirinto_Treino,21805,23,78.00,0.832480,1
Labirinto_Treino,21806,6,95.00,54.953900,1
Labirinto_Treino,21807,16,85.00,12.648025,1
Labirinto_Treino,21808,26,75.00,-2.103122,1
Labirinto_Treino,21809,30,71.00,-4.818858,1
Labirinto_Treino,21810,15,86.00,15.164472,1
Labirinto_Treino,21811,11,90.00,28.354628,1
Labirinto_Treino,21812,25,76.00,-1.225691,1
Labirinto_Treino,21813,16,85.00,12.648025,1
Labirinto_Treino,21814,30,71.00,-4.818858,1
Labirinto_Treino,21815,28,73.00,-3.603529,1
Labirinto_Treino,21816,8,93.00,42.612659,1
Labirinto_Treino,21817,23,78.00,0.832480,1
Labirinto_Treino,21818,29,72.00,-4.243176,1
Labirinto_Treino,21819,19,82.00,6.510410,1
Labirinto_Treino,21820,18,83.00,8.344900,1
Labirinto_Treino,21821,15,86.00,15.164472,1
Labirinto_Treino,21822,29,72.00,-4.243176,1
Labirinto_Treino,21823,23,78.00,0.832480,1
Labirinto_Treino,21824,20,81.00,4.859369,1
Labirinto_Treino,21825,15,86.00,15.164472,1
Labirinto_Treino,21826,30,71.00,-4.818858,1
Labirinto_Treino,21827,24,77.00,-0.250768,1
Labirinto_Treino,21828,24,77.00,-0.250768,1
Labirinto_Treino,21829,25,76.00,-1.225691,1
Labirinto_Treino,21830,27,74.00,-2.892810,1
Labirinto_Treino,21831,17,84.00,10.383222,1
Labirinto_Treino,21832,29,72.00,-4.243176,1
Labirinto_Treino,21833,8,93.00,42.612659,1
Labirinto_Treino,21834,7,94.00,48.458510,1
Labirinto_Treino,21835,2,99.00,89.000000,1
Labirinto_Treino,21836,16,85.00,12.648025,1
Labirinto_Treino,21837,1,100.00,100.000000,1
Labirinto_Treino,21838,24,77.00,-0.250768,1
Labirinto_Treino,21839,3,98.00,79.100000,1
Labirinto_Treino,21840,31,70.00,-5.336973,1
Labirinto_Treino,21841,14,87.00,17.960524,1
Labirinto_Treino,21842,10,91.00,32.616254,1
Labirinto_Treino,21843,21,80.00,3.373432,1
Labirinto_Treino,21844,23,78.00,0.832480,1
Labirinto_Treino,21845,17,84.00,10.383222,1
Labirinto_Treino,21846,4,97.00,70.190000,1
Labirinto_Treino,21847,7,94.00,48.458510,1
Labirinto_Treino,21848,1,100.00,100.000000,1
Labirinto_Treino,21849,9,92.00,37.351393,1
Labirinto_Treino,21850,29,72.00,-4.243176,1
Labirinto_Treino,21851,14,87.00,17.960524,1
Labirinto_Treino,21852,29,72.00,-4.243176,1
Labirinto_Treino,21853,15,86.00,15.164472,1
Labirinto_Treino,21854,6,95.00,54.953900,1
Labirinto_Treino,21855,10,91.00,32.616254,1
Labirinto_Treino,21856,31,70.00,-5.336973,1
Labirinto_Treino,21857,25,76.00,-1.225691,1
Labirinto_Treino,21858,16,85.00,12.648025,1
